"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0481608";"mora_0481608";"1";"276";"";"2015-08-20 00:00:00";"Burgemeester Van Leeuwenlaan 144";"";"";"POINT (4.81395169291 52.3813255256)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Van Leeuwenlaan 144";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3427197";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0481608";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0481608/?ajax=true&summary=balloon"
"MORA-0474858";"mora_0474858";"1";"276";"";"2015-08-12 00:00:00";"Cornelis Vriendtstraat 1";"";"";"POINT (4.79951233371 52.3825579681)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Cornelis Vriendtstraat 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"12-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3425007";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0474858";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0474858/?ajax=true&summary=balloon"
"MORA-0480651";"mora_0480651";"1";"276";"";"2015-08-19 00:00:00";"Jacob de Rijkhof 14";"";"";"POINT (4.80725081958 52.3759721471)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Jacob de Rijkhof 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"19-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3426760";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0480651";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0480651/?ajax=true&summary=balloon"
"MORA-0505505";"mora_0505505";"1";"276";"";"2015-09-15 00:00:00";"Michel de Klerkhof 36";"";"";"POINT (4.79711529204 52.3761557509)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Michel de Klerkhof 36";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"15-09-2015";"In behandeling";"Put / riolering verstopt";"9172";"point_3436130";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0505505";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0505505/?ajax=true&summary=balloon"
"MORA-0512595";"mora_0512595";"1";"276";"";"2015-09-23 00:00:00";"Bierens de Haanstraat 3";"";"";"POINT (4.81249591221 52.3735260884)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Bierens de Haanstraat 3";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"23-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3437937";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0512595";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0512595/?ajax=true&summary=balloon"
"MORA-0517868";"mora_0517868";"1";"276";"";"2015-09-29 00:00:00";"Maurits Sabbehof 10";"";"";"POINT (4.81682929587 52.3768455483)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Maurits Sabbehof 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"29-09-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3439285";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0517868";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0517868/?ajax=true&summary=balloon"
"MORA-0208325";"mora_0208325";"1";"276";"";"2014-09-01 00:00:00";"Remijden 37";"";"";"POINT (4.80366640433 52.361547135)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Remijden 37";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3279811";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0208325";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0208325/?ajax=true&summary=balloon"
"MORA-0209934";"mora_0209934";"1";"276";"";"2014-09-02 00:00:00";"Martini van Geffenstraat 14";"";"";"POINT (4.80217537815 52.3577199644)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Martini van Geffenstraat 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"02-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3280360";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0209934";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0209934/?ajax=true&summary=balloon"
"MORA-0496634";"mora_0496634";"1";"276";"";"2015-09-04 00:00:00";"Cissy van Marxveldtstraat 7";"";"";"POINT (4.81061907184 52.3800870119)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Cissy van Marxveldtstraat 7";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"04-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3433234";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0496634";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0496634/?ajax=true&summary=balloon"
"MORA-0576073";"mora_0576073";"1";"276";"";"2015-12-07 00:00:00";"Volharding 2";"";"";"POINT (4.80504661497 52.3559365614)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Volharding 2";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"07-12-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3469463";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0576073";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0576073/?ajax=true&summary=balloon"
"MORA-0196709";"mora_0196709";"1";"276";"";"2014-08-14 00:00:00";"Osdorpplein 372";"";"";"POINT (4.80413691801 52.3592575674)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Osdorpplein 372";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"14-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3275756";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0196709";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0196709/?ajax=true&summary=balloon"
"MORA-0491149";"mora_0491149_1";"1";"276";"";"2015-08-31 00:00:00";"Van Suchtelen van de Haarestraat 19";"";"";"POINT (4.80444096323 52.3573446649)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Van Suchtelen van de Haarestraat 19";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"31-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3432013";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0491149";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0491149/?ajax=true&summary=balloon"
"MORA-0515658";"mora_0515658_1";"1";"276";"";"2015-09-28 00:00:00";"Jacob de Rijkhof 4";"";"";"POINT (4.80695900725 52.3758269133)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Jacob de Rijkhof 4";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3438805";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0515658";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0515658/?ajax=true&summary=balloon"
"MORA-0209948";"mora_0209948_1";"1";"276";"";"2014-09-02 00:00:00";"Martini van Geffenstraat 16";"";"";"POINT (4.80220532783 52.3576751734)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Martini van Geffenstraat 16";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"02-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3280196";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0209948";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0209948/?ajax=true&summary=balloon"
"MORA-0505952";"mora_0505952_1";"1";"276";"";"2015-09-16 00:00:00";"Van Suchtelen van de Haarestraat 19";"";"";"POINT (4.80444096323 52.3573446649)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Van Suchtelen van de Haarestraat 19";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"16-09-2015";"In behandeling";"Put / riolering verstopt";"9172";"point_3436356";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0505952";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0505952/?ajax=true&summary=balloon"
"MORA-0209964";"mora_0209964_1";"1";"276";"";"2014-09-02 00:00:00";"Martini van Geffenstraat 6";"";"";"POINT (4.80202456216 52.3580248039)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Martini van Geffenstraat 6";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"02-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3280089";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0209964";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0209964/?ajax=true&summary=balloon"
"MORA-0174998";"mora_0174998_1";"1";"276";"";"2014-07-11 00:00:00";"Jacob van Weesenbekestraat 25";"";"";"POINT (4.80486530757 52.3742258008)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Jacob van Weesenbekestraat 25";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"11-07-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3258249";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0174998";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0174998/?ajax=true&summary=balloon"
"MORA-0178932";"mora_0178932_1";"1";"276";"";"2014-07-17 00:00:00";"Tussen Meer 217";"";"";"POINT (4.79560678603 52.3571300742)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Tussen Meer 217";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"17-07-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3259882";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0178932";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0178932/?ajax=true&summary=balloon"
"MORA-0188402";"mora_0188402_1";"1";"276";"";"2014-08-01 00:00:00";"Frederik van Dorpstraat 45";"";"";"POINT (4.80537976614 52.3831441823)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Frederik van Dorpstraat 45";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3263648";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0188402";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0188402/?ajax=true&summary=balloon"
"MORA-0209956";"mora_0209956_1";"1";"276";"";"2014-09-02 00:00:00";"Martini van Geffenstraat 10";"";"";"POINT (4.80208517322 52.3578812988)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:12";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Martini van Geffenstraat 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"02-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3280211";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0209956";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0209956/?ajax=true&summary=balloon"
"MORA-0430099";"mora_0430099_1";"1";"276";"";"2015-06-19 00:00:00";"Anderiesenstraat 14";"";"";"POINT (4.80064324737 52.3747891648)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Anderiesenstraat 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"19-06-2015";"In behandeling";"Put / riolering verstopt";"9172";"point_3390552";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0430099";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0430099/?ajax=true&summary=balloon"
"MORA-0354516";"mora_0354516_1";"1";"276";"";"2015-03-12 00:00:00";"Maurits Sabbehof 7";"";"";"POINT (4.81670314271 52.3763775775)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Maurits Sabbehof 7";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"12-03-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3361194";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0354516";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0354516/?ajax=true&summary=balloon"
"MORA-0620391";"mora_0620391_1";"1";"276";"";"2016-01-29 00:00:00";"Troelstralaan 32";"";"";"POINT (4.80205945975 52.3743018451)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Troelstralaan 32";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"29-01-2016";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3497176";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0620391";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0620391/?ajax=true&summary=balloon"
"MORA-0209027";"mora_0209027_1";"1";"276";"";"2014-09-01 00:00:00";"Osdorpplein 801";"";"";"POINT (4.80504708495 52.3581385732)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Osdorpplein 801";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3280057";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0209027";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0209027/?ajax=true&summary=balloon"
"MORA-0178596";"mora_0178596_1";"1";"276";"";"2014-07-17 00:00:00";"Van Suchtelen van de Haarestraat 94";"";"";"POINT (4.80129323639 52.3578234548)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Van Suchtelen van de Haarestraat 94";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"17-07-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3259829";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0178596";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0178596/?ajax=true&summary=balloon"
"MORA-0199889";"mora_0199889_1";"1";"276";"";"2014-08-19 00:00:00";"Gillis Steltmanstraat 6";"";"";"POINT (4.80529510034 52.3750458002)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Gillis Steltmanstraat 6";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"19-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3276922";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0199889";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0199889/?ajax=true&summary=balloon"
"MORA-0209058";"mora_0209058_1";"1";"276";"";"2014-09-01 00:00:00";"Van Suchtelen van de Haarestraat 7";"";"";"POINT (4.80517300276 52.3574920713)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Van Suchtelen van de Haarestraat 7";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-09-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3279688";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0209058";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0209058/?ajax=true&summary=balloon"
"MORA-0224306";"mora_0224306_1";"1";"276";"";"2014-09-23 00:00:00";"Osdorpplein 366";"";"";"POINT (4.80378355506 52.3593367164)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:13";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Osdorpplein 366";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"23-09-2014";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3285133";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0224306";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0224306/?ajax=true&summary=balloon"
